ejercicio,area,institucion,unidad,linea,fuente,economico,objeto,aprobado,propuesto,nivel,diferencia
2019,1,301,1,102,1,2111,51502,12650,12650.0,2,0.0
2019,1,301,2,201,1,2111,51201,2806625,2806625.0,2,0.0
2019,1,301,2,201,1,2111,51203,132775,132775.0,2,0.0
2019,1,301,2,201,1,2111,51207,261900,261900.0,2,0.0
2019,1,301,2,201,1,2111,51402,188320,188320.0,2,0.0
2019,1,301,2,201,1,2111,51502,217515,217515.0,2,0.0
2019,1,301,2,201,1,2112,54101,17440,17440.0,2,0.0
2019,1,301,2,201,1,2112,54104,36020,36020.0,2,0.0
2019,1,301,2,201,1,2112,54105,20355,20355.0,2,0.0
2019,1,301,2,201,1,2112,54106,870,870.0,2,0.0
2019,1,301,2,201,1,2112,54107,7510,7510.0,2,0.0
2019,1,301,2,201,1,2112,54108,2520,2520.0,2,0.0
2019,1,301,2,201,1,2112,54110,80000,80000.0,2,0.0
2019,1,301,2,201,1,2112,54113,285,285.0,2,0.0
2019,1,301,2,201,1,2112,54114,4080,4080.0,2,0.0
2019,1,301,2,201,1,2112,54115,42475,42475.0,2,0.0
2019,1,301,2,201,1,2112,54116,1000,1000.0,2,0.0
2019,1,301,2,201,1,2112,54118,700,700.0,2,0.0
2019,1,301,2,201,1,2112,54119,2000,2000.0,2,0.0
2019,1,301,2,201,1,2112,54199,292230,292230.0,2,0.0
2019,1,301,2,201,1,2112,54201,135630,135630.0,2,0.0
2019,1,301,2,201,1,2112,54202,24000,24000.0,2,0.0
2019,1,301,2,201,1,2112,54203,35000,35000.0,2,0.0
2019,1,301,2,201,1,2112,54204,30000,30000.0,2,0.0
2019,1,301,2,201,1,2112,54301,37800,37800.0,2,0.0
2019,1,301,2,201,1,2112,54302,50000,50000.0,2,0.0
2019,1,301,2,201,1,2112,54304,500,500.0,2,0.0
2019,1,301,2,201,1,2112,54307,2700,2700.0,2,0.0
2019,1,301,2,201,1,2112,54310,7000,7000.0,2,0.0
2019,1,301,2,201,1,2112,54316,5660,5660.0,2,0.0
2019,1,301,2,201,1,2112,54317,351160,351160.0,2,0.0
2019,1,301,2,201,1,2112,54399,9300,9300.0,2,0.0
2019,1,301,2,201,1,2112,54402,12000,12000.0,2,0.0
2019,1,301,2,201,1,2112,54403,20000,20000.0,2,0.0
2019,1,301,2,201,1,2112,54505,10000,10000.0,2,0.0
2019,1,301,2,201,1,2112,54508,1000,1000.0,2,0.0
2019,1,301,2,201,1,2112,54599,1604225,1604225.0,2,0.0
2019,1,301,2,201,1,2135,55599,8255,8255.0,2,0.0
2019,1,301,2,201,1,2136,55601,158000,158000.0,2,0.0
2019,1,301,2,201,1,2136,55602,12000,12000.0,2,0.0
2019,1,301,2,201,1,2213,61403,15500,15500.0,2,0.0
2019,1,301,2,201,2,2111,51201,1602310,1602310.0,2,0.0
2019,1,301,2,201,2,2111,51203,49735,49735.0,2,0.0
2019,1,301,2,201,2,2111,51207,98100,98100.0,2,0.0
2019,1,301,2,201,2,2111,51402,77425,77425.0,2,0.0
2019,1,301,2,201,2,2111,51502,124180,124180.0,2,0.0
2019,1,301,2,201,2,2112,54203,500000,500000.0,2,0.0
2019,1,301,2,201,2,2112,54204,10000,10000.0,2,0.0
2019,1,301,2,201,2,2112,54402,11395,11395.0,2,0.0
2019,1,301,2,201,2,2112,54599,9648945,9648945.0,2,0.0
2019,1,400,1,101,1,2111,51101,5300,5300.0,1,0.0
2019,1,400,1,101,1,2111,51103,445,445.0,1,0.0
2019,1,400,1,101,1,2111,51105,52805,52805.0,1,0.0
2019,1,400,1,101,1,2111,51201,213875,213875.0,1,0.0
2019,1,400,1,101,1,2111,51203,8670,8670.0,1,0.0
2019,1,400,1,101,1,2111,51401,400,400.0,1,0.0
2019,1,400,1,101,1,2111,51402,14485,14485.0,1,0.0
2019,1,400,1,101,1,2111,51501,410,410.0,1,0.0
2019,1,400,1,101,1,2111,51502,15835,15835.0,1,0.0
2019,1,400,1,101,1,2111,51702,615,615.0,1,0.0
2019,1,400,1,101,1,2112,54101,1185,1185.0,1,0.0
2019,1,400,1,101,1,2112,54104,2000,2000.0,1,0.0
2019,1,400,1,101,1,2112,54105,1065,1065.0,1,0.0
2019,1,400,1,101,1,2112,54109,500,500.0,1,0.0
2019,1,400,1,101,1,2112,54110,7275,7275.0,1,0.0
2019,1,400,1,101,1,2112,54115,1000,1000.0,1,0.0
2019,1,400,1,101,1,2112,54116,1300,1300.0,1,0.0
2019,1,400,1,101,1,2112,54118,500,500.0,1,0.0
2019,1,400,1,101,1,2112,54119,100,100.0,1,0.0
2019,1,400,1,101,1,2112,54199,20760,20760.0,1,0.0
2019,1,400,1,101,1,2112,54201,5715,5715.0,1,0.0
2019,1,400,1,101,1,2112,54202,1100,1100.0,1,0.0
2019,1,400,1,101,1,2112,54203,4000,4000.0,1,0.0
2019,1,400,1,101,1,2112,54204,100,100.0,1,0.0
2019,1,400,1,101,1,2112,54301,1475,1475.0,1,0.0
2019,1,400,1,101,1,2112,54302,2000,2000.0,1,0.0
2019,1,400,1,101,1,2112,54303,980,980.0,1,0.0
2019,1,400,1,101,1,2112,54306,21200,21200.0,1,0.0
2019,1,400,1,101,1,2112,54307,15000,15000.0,1,0.0
2019,1,400,1,101,1,2112,54313,1500,1500.0,1,0.0
2019,1,400,1,101,1,2112,54316,1000,1000.0,1,0.0
2019,1,400,1,101,1,2112,54317,24000,24000.0,1,0.0
2019,1,400,1,101,1,2112,54399,150,150.0,1,0.0
2019,1,400,1,101,1,2112,54402,1145,1145.0,1,0.0
2019,1,400,1,101,1,2112,54404,1145,1145.0,1,0.0
2019,1,400,1,101,1,2112,54503,1000,1000.0,1,0.0
2019,1,400,1,101,1,2135,55507,1285,1285.0,1,0.0
2019,1,400,1,101,1,2135,55508,110,110.0,1,0.0
2019,1,400,1,101,1,2139,55703,100,100.0,1,0.0
2019,1,400,1,102,1,2111,51101,10815,10815.0,1,0.0
2019,1,400,1,102,1,2111,51103,460,460.0,1,0.0
2019,1,400,1,102,1,2111,51201,61215,61215.0,1,0.0
2019,1,400,1,102,1,2111,51203,1825,1825.0,1,0.0
2019,1,400,1,102,1,2111,51401,810,810.0,1,0.0
2019,1,400,1,102,1,2111,51402,3510,3510.0,1,0.0
2019,1,400,1,102,1,2111,51501,840,840.0,1,0.0
2019,1,400,1,102,1,2111,51502,4745,4745.0,1,0.0
2019,1,400,1,102,1,2112,54101,440,440.0,1,0.0
2019,1,400,1,102,1,2112,54105,865,865.0,1,0.0
2019,1,400,1,102,1,2112,54110,3000,3000.0,1,0.0
2019,1,400,1,102,1,2112,54114,1000,1000.0,1,0.0
2019,1,400,1,102,1,2112,54115,800,800.0,1,0.0
2019,1,400,1,102,1,2112,54199,2615,2615.0,1,0.0
2019,1,400,1,102,1,2112,54201,3685,3685.0,1,0.0
2019,1,400,1,102,1,2112,54202,1500,1500.0,1,0.0
2019,1,400,1,102,1,2112,54203,3000,3000.0,1,0.0
2019,1,400,1,102,1,2112,54204,340,340.0,1,0.0
2019,1,400,1,102,1,2112,54301,1050,1050.0,1,0.0
2019,1,400,1,102,1,2112,54303,370,370.0,1,0.0
2019,1,400,1,102,1,2112,54314,930,930.0,1,0.0
2019,1,400,1,102,1,2112,54316,1000,1000.0,1,0.0
2019,1,400,1,102,1,2136,55601,1500,1500.0,1,0.0
2019,1,400,1,102,1,2136,55602,1000,1000.0,1,0.0
2019,1,400,1,103,1,2111,51101,19920,19920.0,1,0.0
2019,1,400,1,103,1,2111,51103,1355,1355.0,1,0.0
2019,1,400,1,103,1,2111,51201,112380,112380.0,1,0.0
2019,1,400,1,103,1,2111,51203,4495,4495.0,1,0.0
2019,1,400,1,103,1,2111,51401,1495,1495.0,1,0.0
2019,1,400,1,103,1,2111,51402,8830,8830.0,1,0.0
2019,1,400,1,103,1,2111,51501,1545,1545.0,1,0.0
2019,1,400,1,103,1,2111,51502,7315,7315.0,1,0.0
2019,1,400,1,103,1,2112,54101,700,700.0,1,0.0
2019,1,400,1,103,1,2112,54104,1720,1720.0,1,0.0
2019,1,400,1,103,1,2112,54105,1665,1665.0,1,0.0
2019,1,400,1,103,1,2112,54110,3000,3000.0,1,0.0
2019,1,400,1,103,1,2112,54115,930,930.0,1,0.0
2019,1,400,1,103,1,2112,54199,8090,8090.0,1,0.0
2019,1,400,1,103,1,2112,54201,3000,3000.0,1,0.0
2019,1,400,1,103,1,2112,54202,1300,1300.0,1,0.0
2019,1,400,1,103,1,2112,54203,1000,1000.0,1,0.0
2019,1,400,1,103,1,2112,54301,370,370.0,1,0.0
2019,1,400,1,103,1,2112,54303,325,325.0,1,0.0
2019,1,400,1,103,1,2112,54399,1000,1000.0,1,0.0
2019,1,400,1,103,1,2135,55507,215,215.0,1,0.0
2019,1,400,1,103,1,2136,55601,1500,1500.0,1,0.0
2019,1,400,1,104,1,2111,51101,13955,13955.0,1,0.0
2019,1,400,1,104,1,2111,51103,880,880.0,1,0.0
2019,1,400,1,104,1,2111,51201,40570,40570.0,1,0.0
2019,1,400,1,104,1,2111,51203,1820,1820.0,1,0.0
2019,1,400,1,104,1,2111,51401,1050,1050.0,1,0.0
2019,1,400,1,104,1,2111,51402,2730,2730.0,1,0.0
2019,1,400,1,104,1,2111,51501,1085,1085.0,1,0.0
2019,1,400,1,104,1,2111,51502,3145,3145.0,1,0.0
2019,1,400,1,104,1,2112,54101,675,675.0,1,0.0
2019,1,400,1,104,1,2112,54104,1280,1280.0,1,0.0
2019,1,400,1,104,1,2112,54105,405,405.0,1,0.0
2019,1,400,1,104,1,2112,54115,600,600.0,1,0.0
2019,1,400,1,104,1,2112,54199,3350,3350.0,1,0.0
2019,1,400,1,104,1,2112,54201,5200,5200.0,1,0.0
2019,1,400,1,104,1,2112,54202,2100,2100.0,1,0.0
2019,1,400,1,104,1,2112,54301,1105,1105.0,1,0.0
2019,1,400,1,104,1,2112,54303,325,325.0,1,0.0
2019,1,500,1,101,1,2111,51101,74895,74895.0,1,0.0
2019,1,500,1,101,1,2111,51103,915,915.0,1,0.0
2019,1,500,1,101,1,2111,51201,72000,72000.0,1,0.0
2019,1,500,1,101,1,2111,51203,460,460.0,1,0.0
2019,1,500,1,101,1,2111,51401,1800,1800.0,1,0.0
2019,1,500,1,101,1,2111,51402,900,900.0,1,0.0
2019,1,500,1,101,1,2111,51501,5805,5805.0,1,0.0
2019,1,500,1,101,1,2111,51502,5580,5580.0,1,0.0
2019,1,500,1,101,1,2111,51601,34285,34285.0,1,0.0
2019,1,500,1,102,1,2111,51101,3597835,3597835.0,1,0.0
2019,1,500,1,102,1,2111,51103,140530,140530.0,1,0.0
2019,1,500,1,102,1,2111,51201,537290,537290.0,1,0.0
2019,1,500,1,102,1,2111,51203,7245,7245.0,1,0.0
2019,1,500,1,102,1,2111,51401,234495,234495.0,1,0.0
2019,1,500,1,102,1,2111,51402,18815,18815.0,1,0.0
2019,1,500,1,102,1,2111,51501,267300,267300.0,1,0.0
2019,1,500,1,102,1,2111,51502,36060,36060.0,1,0.0
2019,1,500,1,102,1,2111,51701,35650,35650.0,1,0.0
2019,1,500,1,102,1,2112,54101,87300,87300.0,1,0.0
2019,1,500,1,102,1,2112,54103,7070,7070.0,1,0.0
2019,1,500,1,102,1,2112,54104,28535,28535.0,1,0.0
2019,1,500,1,102,1,2112,54105,69455,69455.0,1,0.0
2019,1,500,1,102,1,2112,54106,5960,5960.0,1,0.0
2019,1,500,1,102,1,2112,54107,110225,110225.0,1,0.0
2019,1,500,1,102,1,2112,54108,435,435.0,1,0.0
2019,1,500,1,102,1,2112,54109,14910,14910.0,1,0.0
2019,1,500,1,102,1,2112,54110,631765,631765.0,1,0.0
2019,1,500,1,102,1,2112,54111,14885,14885.0,1,0.0
2019,1,500,1,102,1,2112,54112,21430,21430.0,1,0.0
2019,1,500,1,102,1,2112,54114,24570,24570.0,1,0.0
2019,1,500,1,102,1,2112,54115,28385,28385.0,1,0.0
2019,1,500,1,102,1,2112,54116,12800,12800.0,1,0.0
2019,1,500,1,102,1,2112,54118,42790,42790.0,1,0.0
2019,1,500,1,102,1,2112,54119,65585,65585.0,1,0.0
2019,1,500,1,102,1,2112,54199,96082,96082.0,1,0.0
2019,1,500,1,102,1,2112,54201,382530,382530.0,1,0.0
2019,1,500,1,102,1,2112,54202,240000,240000.0,1,0.0
2019,1,500,1,102,1,2112,54203,227725,227725.0,1,0.0
2019,1,500,1,102,1,2112,54301,48110,48110.0,1,0.0
2019,1,500,1,102,1,2112,54302,18500,18500.0,1,0.0
2019,1,500,1,102,1,2112,54305,4000,4000.0,1,0.0
2019,1,500,1,102,1,2112,54307,31400,31400.0,1,0.0
2019,1,500,1,102,1,2112,54313,500,500.0,1,0.0
2019,1,500,1,102,1,2112,54316,28800,28800.0,1,0.0
2019,1,500,1,102,1,2112,54399,21095,21095.0,1,0.0
2019,1,500,1,102,1,2112,54402,24000,24000.0,1,0.0
2019,1,500,1,102,1,2112,54403,7800,7800.0,1,0.0
2019,1,500,1,102,1,2112,54404,52500,52500.0,1,0.0
2019,1,500,1,102,1,2112,54505,200,200.0,1,0.0
2019,1,500,1,102,1,2135,55599,6190,6190.0,1,0.0
2019,1,500,1,102,1,2136,55601,7500,7500.0,1,0.0
2019,1,500,1,102,1,2136,55602,172775,172775.0,1,0.0
2019,1,500,1,102,1,2143,56304,1635,1635.0,1,0.0
2019,1,500,1,103,1,2111,51101,355215,355215.0,1,0.0
2019,1,500,1,103,1,2111,51103,8215,8215.0,1,0.0
2019,1,500,1,103,1,2111,51401,15660,15660.0,1,0.0
2019,1,500,1,103,1,2111,51501,27530,27530.0,1,0.0
2019,1,500,1,103,1,2112,54101,1050,1050.0,1,0.0
2019,1,500,1,103,1,2112,54104,1200,1200.0,1,0.0
2019,1,500,1,103,1,2112,54105,800,800.0,1,0.0
2019,1,500,1,103,1,2112,54107,1755,1755.0,1,0.0
2019,1,500,1,103,1,2112,54109,500,500.0,1,0.0
2019,1,500,1,103,1,2112,54114,600,600.0,1,0.0
2019,1,500,1,103,1,2112,54115,2275,2275.0,1,0.0
2019,1,500,1,103,1,2112,54199,155145,155145.0,1,0.0
2019,1,500,1,104,1,2111,51101,592225,592225.0,1,0.0
2019,1,500,1,104,1,2111,51103,9585,9585.0,1,0.0
2019,1,500,1,104,1,2111,51201,276000,276000.0,1,0.0
2019,1,500,1,104,1,2111,51203,1825,1825.0,1,0.0
2019,1,500,1,104,1,2111,51401,18630,18630.0,1,0.0
2019,1,500,1,104,1,2111,51402,3600,3600.0,1,0.0
2019,1,500,1,104,1,2111,51501,45900,45900.0,1,0.0
2019,1,500,1,104,1,2111,51502,19995,19995.0,1,0.0
2019,1,500,1,104,1,2112,54101,800,800.0,1,0.0
2019,1,500,1,104,1,2112,54104,800,800.0,1,0.0
2019,1,500,1,104,1,2112,54105,8000,8000.0,1,0.0
2019,1,500,1,104,1,2112,54107,1200,1200.0,1,0.0
2019,1,500,1,104,1,2112,54109,1000,1000.0,1,0.0
2019,1,500,1,104,1,2112,54110,6000,6000.0,1,0.0
2019,1,500,1,104,1,2112,54114,6900,6900.0,1,0.0
2019,1,500,1,104,1,2112,54115,11200,11200.0,1,0.0
2019,1,500,1,104,1,2112,54116,600,600.0,1,0.0
2019,1,500,1,104,1,2112,54199,505,505.0,1,0.0
2019,1,500,1,104,1,2112,54203,15670,15670.0,1,0.0
2019,1,500,1,104,1,2112,54302,1000,1000.0,1,0.0
2019,1,500,1,104,1,2112,54307,900,900.0,1,0.0
2019,1,500,1,104,1,2112,54316,4200,4200.0,1,0.0
2019,1,500,1,104,1,2136,55601,300,300.0,1,0.0
2019,1,500,1,104,1,2136,55602,4500,4500.0,1,0.0
2019,1,500,1,104,1,2213,61403,3600,3600.0,1,0.0
2019,1,500,1,105,1,2111,51101,487605,487605.0,1,0.0
2019,1,500,1,105,1,2111,51103,11410,11410.0,1,0.0
2019,1,500,1,105,1,2111,51401,21730,21730.0,1,0.0
2019,1,500,1,105,1,2111,51501,37790,37790.0,1,0.0
2019,1,500,1,105,1,2112,54203,22335,22335.0,1,0.0
2019,1,500,1,105,1,2213,61403,32775,32775.0,1,0.0
2019,1,500,1,106,1,2111,51101,35395,35395.0,1,0.0
2019,1,500,1,106,1,2111,51103,1370,1370.0,1,0.0
2019,1,500,1,106,1,2111,51401,2120,2120.0,1,0.0
2019,1,500,1,106,1,2111,51501,2745,2745.0,1,0.0
2019,1,500,1,106,1,2143,56305,332010,332010.0,1,0.0
2019,1,500,2,201,1,2111,51101,1064640,1064640.0,1,0.0
2019,1,500,2,201,1,2111,51103,29945,29945.0,1,0.0
2019,1,500,2,201,1,2111,51201,72000,72000.0,1,0.0
2019,1,500,2,201,1,2111,51203,460,460.0,1,0.0
2019,1,500,2,201,1,2111,51401,54085,54085.0,1,0.0
2019,1,500,2,201,1,2111,51402,900,900.0,1,0.0
2019,1,500,2,201,1,2111,51501,82510,82510.0,1,0.0
2019,1,500,2,201,1,2111,51502,5580,5580.0,1,0.0
2019,1,500,2,201,1,2111,51701,11000,11000.0,1,0.0
2019,1,500,2,201,1,2111,51999,695,695.0,1,0.0
2019,1,500,2,201,1,2112,54101,5000,5000.0,1,0.0
2019,1,500,2,201,1,2112,54104,3000,3000.0,1,0.0
2019,1,500,2,201,1,2112,54105,4000,4000.0,1,0.0
2019,1,500,2,201,1,2112,54106,200,200.0,1,0.0
2019,1,500,2,201,1,2112,54107,200,200.0,1,0.0
2019,1,500,2,201,1,2112,54109,6000,6000.0,1,0.0
2019,1,500,2,201,1,2112,54114,8700,8700.0,1,0.0
2019,1,500,2,201,1,2112,54115,5000,5000.0,1,0.0
2019,1,500,2,201,1,2112,54116,775,775.0,1,0.0
2019,1,500,2,201,1,2112,54118,200,200.0,1,0.0
2019,1,500,2,201,1,2112,54119,200,200.0,1,0.0
2019,1,500,2,201,1,2112,54199,30985,30985.0,1,0.0
2019,1,500,2,201,1,2112,54201,21600,21600.0,1,0.0
2019,1,500,2,201,1,2112,54202,5000,5000.0,1,0.0
2019,1,500,2,201,1,2112,54203,75000,75000.0,1,0.0
2019,1,500,2,201,1,2112,54204,2000,2000.0,1,0.0
2019,1,500,2,201,1,2112,54301,5000,5000.0,1,0.0
2019,1,500,2,201,1,2112,54302,4000,4000.0,1,0.0
2019,1,500,2,201,1,2112,54305,40000,40000.0,1,0.0
2019,1,500,2,201,1,2112,54306,17600,17600.0,1,0.0
2019,1,500,2,201,1,2112,54307,25000,25000.0,1,0.0
2019,1,500,2,201,1,2112,54310,10000,10000.0,1,0.0
2019,1,500,2,201,1,2112,54313,12000,12000.0,1,0.0
2019,1,500,2,201,1,2112,54316,34000,34000.0,1,0.0
2019,1,500,2,201,1,2112,54317,61500,61500.0,1,0.0
2019,1,500,2,201,1,2112,54399,107985,107985.0,1,0.0
2019,1,500,2,201,1,2112,54401,4000,4000.0,1,0.0
2019,1,500,2,201,1,2112,54402,15000,15000.0,1,0.0
2019,1,500,2,201,1,2112,54403,1000,1000.0,1,0.0
2019,1,500,2,201,1,2112,54404,9000,9000.0,1,0.0
2019,1,500,2,201,1,2112,54599,20000,20000.0,1,0.0
2019,1,500,2,201,1,2136,55601,6000,6000.0,1,0.0
2019,1,500,2,201,1,2136,55602,7000,7000.0,1,0.0
2019,1,500,2,201,1,2136,55603,5000,5000.0,1,0.0
2019,1,500,2,202,1,2112,54310,30000,30000.0,1,0.0
2019,1,500,2,202,1,2112,54313,20000,20000.0,1,0.0
2019,1,500,2,202,1,2112,54399,130000,130000.0,1,0.0
2019,1,500,3,301,1,2111,51101,817105,817105.0,1,0.0
2019,1,500,3,301,1,2111,51103,22090,22090.0,1,0.0
2019,1,500,3,301,1,2111,51201,120000,120000.0,1,0.0
2019,1,500,3,301,1,2111,51203,915,915.0,1,0.0
2019,1,500,3,301,1,2111,51401,36275,36275.0,1,0.0
2019,1,500,3,301,1,2111,51402,1800,1800.0,1,0.0
2019,1,500,3,301,1,2111,51501,63325,63325.0,1,0.0
2019,1,500,3,301,1,2111,51502,9300,9300.0,1,0.0
2019,1,500,3,301,1,2112,54101,20000,20000.0,1,0.0
2019,1,500,3,301,1,2112,54104,2500,2500.0,1,0.0
2019,1,500,3,301,1,2112,54105,20000,20000.0,1,0.0
2019,1,500,3,301,1,2112,54106,800,800.0,1,0.0
2019,1,500,3,301,1,2112,54107,5000,5000.0,1,0.0
2019,1,500,3,301,1,2112,54109,10000,10000.0,1,0.0
2019,1,500,3,301,1,2112,54110,15000,15000.0,1,0.0
2019,1,500,3,301,1,2112,54114,15000,15000.0,1,0.0
2019,1,500,3,301,1,2112,54115,15000,15000.0,1,0.0
2019,1,500,3,301,1,2112,54116,10000,10000.0,1,0.0
2019,1,500,3,301,1,2112,54118,3000,3000.0,1,0.0
2019,1,500,3,301,1,2112,54119,5000,5000.0,1,0.0
2019,1,500,3,301,1,2112,54199,376478,376478.0,1,0.0
2019,1,500,3,301,1,2112,54201,7000,7000.0,1,0.0
2019,1,500,3,301,1,2112,54202,2000,2000.0,1,0.0
2019,1,500,3,301,1,2112,54203,100000,100000.0,1,0.0
2019,1,500,3,301,1,2112,54204,15000,15000.0,1,0.0
2019,1,500,3,301,1,2112,54301,8000,8000.0,1,0.0
2019,1,500,3,301,1,2112,54302,25000,25000.0,1,0.0
2019,1,500,3,301,1,2112,54303,3000,3000.0,1,0.0
2019,1,500,3,301,1,2112,54305,15000,15000.0,1,0.0
2019,1,500,3,301,1,2112,54307,5000,5000.0,1,0.0
2019,1,500,3,301,1,2112,54310,20000,20000.0,1,0.0
2019,1,500,3,301,1,2112,54313,7000,7000.0,1,0.0
2019,1,500,3,301,1,2112,54316,25000,25000.0,1,0.0
2019,1,500,3,301,1,2112,54317,55000,55000.0,1,0.0
2019,1,500,3,301,1,2112,54399,70000,70000.0,1,0.0
2019,1,500,3,301,1,2135,55599,800,800.0,1,0.0
2019,1,500,3,301,1,2136,55601,4000,4000.0,1,0.0
2019,1,500,3,301,1,2136,55602,13000,13000.0,1,0.0
2019,1,500,3,301,1,2144,56405,25000,25000.0,1,0.0
2019,1,500,5,501,1,2111,51101,1451860,1451860.0,1,0.0
2019,1,500,5,501,1,2111,51103,28745,28745.0,1,0.0
2019,1,500,5,501,1,2111,51201,737300,737300.0,1,0.0
2019,1,500,5,501,1,2111,51203,7760,7760.0,1,0.0
2019,1,500,5,501,1,2111,51401,56295,56295.0,1,0.0
2019,1,500,5,501,1,2111,51402,15300,15300.0,1,0.0
2019,1,500,5,501,1,2111,51501,110845,110845.0,1,0.0
2019,1,500,5,501,1,2111,51502,57140,57140.0,1,0.0
2019,1,500,5,501,1,2112,54101,4895,4895.0,1,0.0
2019,1,500,5,501,1,2112,54104,3065,3065.0,1,0.0
2019,1,500,5,501,1,2112,54105,3435,3435.0,1,0.0
2019,1,500,5,501,1,2112,54108,379,379.0,1,0.0
2019,1,500,5,501,1,2112,54109,1125,1125.0,1,0.0
2019,1,500,5,501,1,2112,54110,10485,10485.0,1,0.0
2019,1,500,5,501,1,2112,54114,1500,1500.0,1,0.0
2019,1,500,5,501,1,2112,54115,2000,2000.0,1,0.0
2019,1,500,5,501,1,2112,54116,1415,1415.0,1,0.0
2019,1,500,5,501,1,2112,54118,1500,1500.0,1,0.0
2019,1,500,5,501,1,2112,54119,2500,2500.0,1,0.0
2019,1,500,5,501,1,2112,54199,97236,97236.0,1,0.0
2019,1,500,5,501,1,2112,54201,1250,1250.0,1,0.0
2019,1,500,5,501,1,2112,54202,200,200.0,1,0.0
2019,1,500,5,501,1,2112,54203,43440,43440.0,1,0.0
2019,1,500,5,501,1,2112,54204,400,400.0,1,0.0
2019,1,500,5,501,1,2112,54301,2645,2645.0,1,0.0
2019,1,500,5,501,1,2112,54302,10250,10250.0,1,0.0
2019,1,500,5,501,1,2112,54303,5000,5000.0,1,0.0
2019,1,500,5,501,1,2112,54307,5000,5000.0,1,0.0
2019,1,500,5,501,1,2112,54310,875,875.0,1,0.0
2019,1,500,5,501,1,2112,54313,12850,12850.0,1,0.0
2019,1,500,5,501,1,2112,54317,35610,35610.0,1,0.0
2019,1,500,5,501,1,2112,54399,10840,10840.0,1,0.0
2019,1,500,5,501,1,2112,54401,7500,7500.0,1,0.0
2019,1,500,5,501,1,2112,54402,6000,6000.0,1,0.0
2019,1,500,5,501,1,2112,54404,5000,5000.0,1,0.0
2019,1,500,5,501,1,2112,54505,550,550.0,1,0.0
2019,1,500,5,501,1,2135,55599,605,605.0,1,0.0
2019,1,500,5,501,1,2136,55601,1575,1575.0,1,0.0
2019,1,500,5,501,1,2136,55602,12535,12535.0,1,0.0
2019,1,500,5,501,1,2136,55603,315,315.0,1,0.0
2019,1,500,5,501,1,2211,61101,1250,1250.0,1,0.0
2019,1,500,5,501,1,2211,61102,1250,1250.0,1,0.0
2019,1,500,5,501,1,2211,61104,9145,9145.0,1,0.0
2019,1,500,5,501,1,2213,61403,11750,11750.0,1,0.0
2019,1,500,5,502,1,2112,54310,6500,6500.0,1,0.0
2019,1,500,5,503,1,2111,51101,502750,502750.0,1,0.0
2019,1,500,5,503,1,2111,51103,7300,7300.0,1,0.0
2019,1,500,5,503,1,2111,51201,284480,284480.0,1,0.0
2019,1,500,5,503,1,2111,51203,2285,2285.0,1,0.0
2019,1,500,5,503,1,2111,51401,14400,14400.0,1,0.0
2019,1,500,5,503,1,2111,51402,4500,4500.0,1,0.0
2019,1,500,5,503,1,2111,51501,38965,38965.0,1,0.0
2019,1,500,5,503,1,2111,51502,22050,22050.0,1,0.0
2019,1,500,5,503,1,2112,54101,4895,4895.0,1,0.0
2019,1,500,5,503,1,2112,54104,3065,3065.0,1,0.0
2019,1,500,5,503,1,2112,54105,3430,3430.0,1,0.0
2019,1,500,5,503,1,2112,54108,375,375.0,1,0.0
2019,1,500,5,503,1,2112,54109,1125,1125.0,1,0.0
2019,1,500,5,503,1,2112,54110,10485,10485.0,1,0.0
2019,1,500,5,503,1,2112,54114,1500,1500.0,1,0.0
2019,1,500,5,503,1,2112,54116,1415,1415.0,1,0.0
2019,1,500,5,503,1,2112,54201,9805,9805.0,1,0.0
2019,1,500,5,503,1,2112,54202,3350,3350.0,1,0.0
2019,1,500,5,503,1,2112,54203,13900,13900.0,1,0.0
2019,1,500,5,503,1,2112,54301,2645,2645.0,1,0.0
2019,1,500,5,503,1,2112,54302,10250,10250.0,1,0.0
2019,1,500,5,503,1,2112,54303,4990,4990.0,1,0.0
2019,1,500,5,503,1,2112,54306,11000,11000.0,1,0.0
2019,1,500,5,503,1,2112,54307,10750,10750.0,1,0.0
2019,1,500,5,503,1,2112,54310,875,875.0,1,0.0
2019,1,500,5,503,1,2112,54313,12850,12850.0,1,0.0
2019,1,500,5,503,1,2112,54317,37025,37025.0,1,0.0
2019,1,500,5,503,1,2112,54401,2400,2400.0,1,0.0
2019,1,500,5,503,1,2112,54402,1920,1920.0,1,0.0
2019,1,500,5,503,1,2112,54404,1600,1600.0,1,0.0
2019,1,500,5,503,1,2144,56405,25000,25000.0,1,0.0
2019,1,500,5,503,1,2211,61101,1250,1250.0,1,0.0
2019,1,500,5,503,1,2211,61102,1250,1250.0,1,0.0
2019,1,500,5,503,1,2213,61403,11750,11750.0,1,0.0
2019,1,500,5,504,1,2111,51101,607705,607705.0,1,0.0
2019,1,500,5,504,1,2111,51103,8670,8670.0,1,0.0
2019,1,500,5,504,1,2111,51201,290400,290400.0,1,0.0
2019,1,500,5,504,1,2111,51203,2740,2740.0,1,0.0
2019,1,500,5,504,1,2111,51401,17100,17100.0,1,0.0
2019,1,500,5,504,1,2111,51402,7920,7920.0,1,0.0
2019,1,500,5,504,1,2111,51501,47100,47100.0,1,0.0
2019,1,500,5,504,1,2111,51502,19905,19905.0,1,0.0
